conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A,org_E,org_P,org_A
1029,clown,Identities,.1705,-.03325,.57975,.056461755,-.34482759,.592233,-.050000001,-.98000002,2.04
161,club,Behaviors,-.77597088,.30995145,.63325244,-.64617306,.39080459,.55663431,-2.8499999,1.58,1.9299999
1799,clumsy,Modifiers,-.30865386,-.31346154,.17764424,-.19196984,-.40517244,.27831718,-1.04,-1.1900001,1.0700001
1030,co_worker,Identities,.28480393,.031372547,.17450981,.42534503,.020114932,.093851157,1.42,.28999999,.5
162,coach,Behaviors,.56101036,.58277202,.53510362,.69134253,.56321841,.32362464,2.48,2.1800001,1.21
1031,coal_miner,Identities,.34951922,.070432693,.39738095,.27979925,-.031609204,.10679615,.83999997,.11,.54000002
163,coax,Behaviors,-.025,.19475,.1595,.036386471,.22126436,-.10355984,-.13,.99000001,-.11
1800,cocky,Modifiers,-.45934343,.054292928,.55404043,-.41781679,-.15517242,.51132685,-1.9400001,-.31999999,1.79
164,coddle,Behaviors,-.090144232,.043269232,-.17764424,.018820601,.040229879,-.20711972,-.2,.36000001,-.43000001
165,coerce,Behaviors,-.40825891,.34508929,.23147321,-.19196984,.40804595,.10032365,-1.04,1.64,.51999998
1801,cold,Modifiers,-.40214285,-.21322115,-.33750001,-.38519442,-.26436782,-.63106793,-1.8099999,-.69999999,-1.74
166,collaborate_with,Behaviors,.56047618,.38833332,.30333334,.64617312,.53160918,.18122979,2.3,2.0699999,.76999998
1032,collaborator,Identities,.3252551,.28392857,.2494898,.45043916,.34195399,.15533982,1.52,1.41,.69
1033,colleague,Identities,.37645984,.10437956,.11624087,.43538269,.20402297,.0032362717,1.46,.93000001,.22
1034,college_student,Identities,.30808079,-.07449495,.38510102,.52572149,.063218385,.53721684,1.8200001,.44,1.87
167,combat,Behaviors,-.31262377,.38564357,.59331685,-.26223335,.31034482,.5598706,-1.3200001,1.3,1.9400001
1035,comedian,Identities,.52445054,.28416666,.62666667,.55583441,.27873564,.86407775,1.9400001,1.1900001,2.8800001
168,comfort,Behaviors,.77637362,.52083331,-.18027778,.91718948,.68390799,-.51779932,3.3800001,2.5999999,-1.39
169,command,Behaviors,.035326086,.55679345,.46548912,-.038895834,.57471263,.47572815,-.43000001,2.22,1.6799999
170,commend,Behaviors,.62723881,.47649252,.21679105,.64868253,.5,.084142417,2.3099999,1.96,.47
1036,commentator,Identities,.27106482,.2650463,.49907407,.2923463,.20114942,.53398061,.88999999,.92000002,1.86
1037,commissioned_officer,Identities,.41499999,.53200001,.32275,.38268507,.50287354,.19093853,1.25,1.97,.80000001
1038,commissioner,Identities,.21366279,.49626437,.24273255,.31744042,.47701147,.12297736,.99000001,1.88,.58999997
1802,communicative,Modifiers,.6791209,.47912088,.43516484,.7289837,.66666663,.27508092,2.6300001,2.54,1.0599999
1039,communist,Identities,-.36195651,.05652174,.20516305,-.23964866,.034482751,.048543721,-1.23,.34,.36000001
1040,companion,Identities,.66995192,.27572116,.078125,.84441656,.50287354,-.019417448,3.0899999,1.97,.15000001
1803,compassionate,Modifiers,.78037632,.4422043,-.041666668,.85445422,.64367819,-.0097087091,3.1300001,2.46,.18000001
171,compensate,Behaviors,.66274512,.3855392,.10980392,.67879552,.35344827,-.067961141,2.4300001,1.45,0
172,compete_with,Behaviors,.31225491,.36544117,.48970589,.3877039,.35919541,.50809062,1.27,1.47,1.78
1804,competent,Modifiers,.79603958,.57252473,.18118812,.77415305,.7241379,.071197435,2.8099999,2.74,.43000001
1805,competitive,Modifiers,.34466019,.46699029,.592233,.42785445,.41379309,.592233,1.4299999,1.66,2.04
1041,competitor,Identities,.17051886,.32570755,.42193395,.19949813,.39367816,.38511327,.51999998,1.59,1.4
173,complain_about,Behaviors,-.31052631,-.12236842,.27684212,-.35508153,-.31034485,.26537219,-1.6900001,-.86000001,1.03
174,complain_to,Behaviors,-.23837499,-.087624997,.29587501,-.16436635,-.19540231,.36245957,-.93000001,-.46000001,1.33
175,compliment,Behaviors,.69540817,.44515306,.17423469,.82685065,.66954023,.12297736,3.02,2.55,.58999997
176,comply_with,Behaviors,.29480198,-.017079208,-.14801981,.35759097,-.022988513,-.23300968,1.15,.14,-.50999999
1806,composed,Modifiers,.67264152,.40424529,-.31785715,.71643662,.56034482,-.53074431,2.5799999,2.1700001,-1.4299999
177,compromise_with,Behaviors,.55784315,.35686275,.012009804,.59096611,.50287354,-.12621357,2.0799999,1.97,-.18000001
1807,compulsive,Modifiers,-.29207921,-.22549506,.26980197,-.094102852,-.12356322,.51779938,-.64999998,-.20999999,1.8099999
1042,computer_programmer,Identities,.43521506,.32446235,.058870967,.44792974,.35632184,-.064724892,1.51,1.46,.0099999998
1043,computer_security_specialist,Identities,.47499999,.35338542,-.019270834,.46298623,.35344827,-.25889963,1.5700001,1.45,-.58999997
1044,computer_support_specialist,Identities,.44592389,.25549451,.14258242,.40276039,.17241378,-.074433632,1.33,.81999999,-.02
178,con,Behaviors,-.72476852,.29027778,.33449075,-.62107903,.19827586,.15857607,-2.75,.91000003,.69999999
1045,con_artist,Identities,-.77637362,.21785714,.2489011,-.58594722,.31034482,.23948222,-2.6099999,1.3,.94999999
179,concede_to,Behaviors,-.13673469,-.27806121,-.23979592,-.041405246,-.25287357,-.38511324,-.44,-.66000003,-.98000002
1808,conceited,Modifiers,-.62990195,-.11386138,.18366337,-.55332494,-.16666667,.27184466,-2.48,-.36000001,1.05
180,concur_with,Behaviors,.34084159,.1730198,-.04529703,.47302386,.28448275,-.080906123,1.61,1.21,-.039999999
181,condemn,Behaviors,-.54828429,.19215687,.24019608,-.58845663,.34482756,.23300974,-2.6199999,1.42,.93000001
182,confer_with,Behaviors,.4113158,.18763158,.094210528,.46549562,.33908045,-.11003233,1.58,1.4,-.13
183,confess_to,Behaviors,.47843137,.30367646,.031372551,.49309915,.4224138,-.058252402,1.6900001,1.6900001,.029999999
1046,confidant,Identities,.59799999,.35574999,-.16925,.67879552,.60344827,-.27508086,2.4300001,2.3199999,-.63999999
184,confide_in,Behaviors,.47925001,.29449999,-.132,.56085324,.41091952,-.47572812,1.96,1.65,-1.26
1809,confident,Modifiers,.70023149,.61921299,.21550927,.80175662,.80747122,.2168285,2.9200001,3.03,.88
185,confine,Behaviors,-.49948454,.43402061,.1177835,-.47804263,.23850572,-.11974107,-2.1800001,1.05,-.16
1047,conformist,Identities,-.26641414,-.42777777,-.33888888,-.17942281,-.60632181,-.36569577,-.99000001,-1.89,-.92000002
186,confound,Behaviors,-.16225,.15959597,.13025001,-.01129232,.22413792,.061488699,-.31999999,1,.40000001
187,confront,Behaviors,.085110292,.4242647,.44393381,.16687579,.50862068,.34627834,.38999999,1.99,1.28
188,confuse,Behaviors,-.45245099,.089705884,.11421569,-.24717689,.080459759,-.045307416,-1.26,.5,.07
1810,confused,Modifiers,-.45600963,-.43365386,-.18389423,-.34755328,-.47413793,-.25566339,-1.66,-1.4299999,-.57999998
189,congratulate,Behaviors,.74973685,.47315788,.38026315,.79171896,.5488506,.42071199,2.8800001,2.1300001,1.51
1048,connoisseur,Identities,.42454547,.26590911,.06613636,.44291094,.20114942,-.071197383,1.49,.92000002,-.0099999998
1811,conscientious,Modifiers,.66799998,.428,-.085000001,.60853201,.39080459,-.26213589,2.1500001,1.58,-.60000002
1049,conservative,Identities,.025757575,.1094697,-.011294416,.17942286,.086206883,-.1423948,.44,.51999998,-.23
190,consider,Behaviors,.52525002,.31299999,-.1075,.58343786,.36494252,-.14563105,2.05,1.49,-.23999999
1812,considerate,Modifiers,.77716345,.49495193,-.02908654,.90966117,.65229887,-.24271843,3.3499999,2.49,-.54000002
191,console,Behaviors,.73406595,.44917583,-.18598901,.75156838,.55459774,-.4304207,2.72,2.1500001,-1.12
192,conspire_against,Behaviors,-.66515154,.16540404,.10126263,-.48055205,.2729885,-.15210353,-2.1900001,1.17,-.25999999
193,conspire_with,Behaviors,-.22688679,.24882075,.048584905,-.06398993,.29310343,-.042071171,-.52999997,1.24,.079999998
194,constrain,Behaviors,-.46350366,.33419117,.29470801,-.41028854,.35919541,.14239484,-1.91,1.47,.64999998
1050,construction_contractor,Identities,.25823864,.37869319,.41193181,.41279802,.33333331,.36893207,1.37,1.38,1.35
1051,construction_foreman,Identities,.37888348,.51941746,.55097085,.35257214,.35919541,.39158577,1.13,1.47,1.42
1052,construction_laborer,Identities,.42056075,.27406541,.59252334,.40276039,.13218389,.44660199,1.33,.68000001,1.59
195,consult,Behaviors,.48836634,.22153465,.04430693,.51317441,.27011493,-.055016156,1.77,1.16,.039999999
1053,consultant,Identities,.31173471,.30969387,.21709183,.45294857,.39942527,.18122979,1.53,1.61,.76999998
1054,consumer,Identities,.3425,.13575,.20825,.37515685,.29022989,.18446603,1.22,1.23,.77999997
196,contact,Behaviors,.38479382,.23762886,.23041236,.45294857,.31321836,.17152107,1.53,1.3099999,.74000001
197,contemplate,Behaviors,.2851485,.12995049,-.35196078,.30991217,.25287357,-.46278316,.95999998,1.1,-1.22
1813,contemptuous,Modifiers,-.48840207,-.043489583,.1765625,-.2973651,-.15804599,.084142417,-1.46,-.33000001,.47
1814,contented,Modifiers,.69867021,.37419355,-.25824469,.6587202,.42528737,-.30744335,2.3499999,1.7,-.74000001
198,contradict,Behaviors,-.069943823,.2241573,.27078652,-.008782912,.12931034,.16181232,-.31,.67000002,.70999998
1815,contrite,Modifiers,-.070402302,-.2137931,-.2045977,.089084089,-.0028735732,-.23624592,.079999998,.20999999,-.51999998
199,control,Behaviors,-.49022278,.51460397,.27970296,-.43538263,.60344827,.01294501,-2.01,2.3199999,.25
1816,conventional,Modifiers,.18238094,.053095236,-.15142857,.19698872,-.089080468,-.32038832,.50999999,-.090000004,-.77999997
200,converse_with,Behaviors,.55800003,.26050001,.25174999,.61856967,.41666666,.18446603,2.1900001,1.67,.77999997
201,convert,Behaviors,-.045572918,.37187499,.19635417,.10163113,.49425289,-.11003233,.13,1.9400001,-.13
202,convict,Behaviors,-.27378377,.12,.27256757,-.048933476,.50287354,.1456311,-.47,1.97,.66000003
203,convince,Behaviors,.261875,.45625001,.2375,.34755334,.55172414,.11974112,1.11,2.1400001,.57999998
1055,cook,Identities,.43168315,.25544554,.45396039,.63111669,.4224138,.44336572,2.24,1.6900001,1.58
1817,cool,Modifiers,.5269022,.42364129,.15706521,.49309915,.35632184,.12944987,1.6900001,1.46,.61000001
204,cooperate_with,Behaviors,.62920791,.31386137,.13316831,.78419071,.45689651,-.17152101,2.8499999,1.8099999,-.31999999
1818,cooperative,Modifiers,.66262376,.32945544,.015594059,.68130493,.40229884,-.22977343,2.4400001,1.62,-.5
1056,cop,Identities,.27772278,.63316834,.48836634,.31744042,.71551722,.27184466,.99000001,2.71,1.05
1057,copycat,Identities,-.44696969,-.2790404,.12373737,-.41530734,-.43103448,-.025889942,-1.9299999,-1.28,.13
205,corner,Behaviors,-.54485291,.30539215,.37990195,-.36511916,.39942527,.23948222,-1.73,1.61,.94999999
1058,coroner,Identities,.32499999,.16075,-.14624999,.22961105,.13505746,-.37540451,.63999999,.69,-.94999999
206,correct,Behaviors,.14202127,.19494681,.23138298,.1919699,.22988504,.20711978,.49000001,1.02,.85000002
207,corrupt,Behaviors,-.7385,.28787878,.12398989,-.69134247,.45402297,-.090614863,-3.03,1.8,-.07
1059,cosmetologist,Identities,.34687501,.041544117,.27628675,.39774153,.0229885,.12621363,1.3099999,.30000001,.60000002
208,counsel,Behaviors,.53474998,.41299999,.0605,.72647423,.57758617,-.37216824,2.6199999,2.23,-.94
1060,counselor,Identities,.59065419,.42266354,.010514021,.70639896,.41379309,-.32038832,2.54,1.66,-.77999997
1819,courageous,Modifiers,.78249997,.704,.39449999,.80426604,.85632181,.33980584,2.9300001,3.2,1.26
209,court,Behaviors,.52060437,.31895605,.1760989,.55332494,.40229884,-.16504852,1.9299999,1.62,-.30000001
1820,courteous,Modifiers,.77259618,.47836539,-.032451924,.90213299,.61494249,-.13915855,3.3199999,2.3599999,-.22
1061,cousin,Identities,.43545917,.07005208,.10637755,.46549562,.045977,.15857607,1.58,.38,.69999999
1062,coward,Identities,-.58690476,-.70619047,-.41499999,-.53074026,-.91091955,-.59546924,-2.3900001,-2.95,-1.63
1821,cowardly,Modifiers,-.58858693,-.71503621,-.46865943,-.50062728,-.86781609,-.57928801,-2.27,-2.8,-1.58
1822,coy,Modifiers,-.064325839,-.012921347,-.18342696,.076537035,-.045977019,-.4174757,.029999999,.059999999,-1.08
1063,craftsman,Identities,.57473403,.30558512,.37473404,.46800503,.24425288,-.16828476,1.59,1.0700001,-.31
1823,crafty,Modifiers,.3425,.28217822,.083663367,.57590967,.42816091,-.025889942,2.02,1.71,.13
1064,crane_operator,Identities,.37547618,.36547619,.36698112,.30489337,.29022989,.025889991,.94,1.23,.28999999
1824,crazy,Modifiers,-.39133662,-.12995049,.48836634,-.16185693,-.054597709,.58899677,-.92000002,.029999999,2.03
1825,creative,Modifiers,.76658416,.55792081,.32128713,.79673779,.59195399,.20064726,2.9000001,2.28,.82999998
1826,credible,Modifiers,.80166668,.62148148,.026666667,.84441656,.78448278,-.13915855,3.0899999,2.95,-.22
1065,creditor,Identities,-.1631068,.42305824,.2407767,-.043914653,.40517241,.13592236,-.44999999,1.63,.63
1066,criminal,Identities,-.76380211,.027864585,.29557291,-.57089078,-.12356322,.093851157,-2.55,-.20999999,.5
210,cripple,Behaviors,-.48975611,-.16585366,-.024024392,-.76160598,.33908045,.23300974,-3.3099999,1.4,.93000001
1067,critic,Identities,-.0060679605,.34611651,.27500001,-.036386419,.31034482,.30420715,-.41999999,1.3,1.15
1827,critical,Modifiers,-.097704083,.15127552,.24922681,.096612319,.32471263,.26860842,.11,1.35,1.04
211,criticize,Behaviors,-.41285715,.017142856,.31095237,-.21204513,.14655171,.30420715,-1.12,.73000002,1.15
1068,crook,Identities,-.79207921,-.0014851482,.25544554,-.63613546,-.15804599,-.0097087091,-2.8099999,-.33000001,.18000001
212,cross_examine,Behaviors,.16010638,.46569148,.37074468,.096612319,.30459768,.17799355,.11,1.28,.75999999
1828,crude,Modifiers,-.5346939,-.12984695,.32908162,-.4554579,-.12931035,.29126215,-2.0899999,-.23,1.11
1829,cruel,Modifiers,-.86175001,-.0015000013,.30599999,-.80175656,.080459759,.11003239,-3.47,.5,.55000001
1830,crushed,Modifiers,-.71683168,-.41930693,-.21237624,-.6687578,-.21264368,-.40776694,-2.9400001,-.51999998,-1.05
213,cry_for,Behaviors,.046428572,-.024175825,.080494508,.17440403,.13793102,-.025889942,.41999999,.69999999,.13
1069,crybaby,Identities,-.53509617,-.51274037,.50552887,-.51317436,-.61781609,.57928807,-2.3199999,-1.9299999,2
214,cuddle,Behaviors,.7149635,.28886861,-.33978102,.86449188,.43965515,-.6504854,3.1700001,1.75,-1.8
215,cue,Behaviors,.18805556,.22692308,.12055556,.36762863,.35057473,-.016181204,1.1900001,1.4400001,.16
1070,culprit,Identities,-.55906594,-.033611111,.21805556,-.46549559,-.12643678,.12944987,-2.1300001,-.22,.61000001
1831,cultivated,Modifiers,.5381313,.31709182,-.0068877554,.51568383,.39655173,-.11326858,1.78,1.6,-.14
1832,cunning,Modifiers,.10539773,.32954544,.035795454,.24968635,.44540229,-.016181204,.72000003,1.77,.16
216,cure,Behaviors,.85452384,.74619049,.22214286,1,.9798851,-.045307416,3.71,3.6300001,.07
1833,curious,Modifiers,.61250001,.30250001,.22225,.6336261,.42816091,.097087398,2.25,1.71,.50999999
217,curry_favor_from,Behaviors,.14814815,.064814813,.18919753,.13927229,-.020114949,.051779963,.28,.15000001,.37
218,curse,Behaviors,-.6322704,.06096939,.36364797,-.56085318,-8.5638856e-09,.35598707,-2.51,.22,1.3099999
219,curtsey_to,Behaviors,.35561225,-.067602038,-.14030612,.45043916,-.028735641,-.35922328,1.52,.12,-.89999998
1071,custodian,Identities,.35703126,-.16562501,.092447914,.45545796,-.29885057,-.36893201,1.54,-.81999999,-.93000001
1072,customer,Identities,.42476189,.30476192,.22404762,.34504393,.30172414,.14886734,1.1,1.27,.67000002
1073,customer_systems_analyst,Identities,.26868421,.13617021,.035526317,.29485571,.031609192,-.26213589,.89999998,.33000001,-.60000002
1074,customs_officer,Identities,.20574073,.34092593,.24055555,.18193226,.33045977,-.025889942,.44999999,1.37,.13
220,cut,Behaviors,-.74971592,.26249999,.44943181,-.70138013,.40229884,.12621363,-3.0699999,1.62,.60000002
222,cut_off_relations_with,Behaviors,-.21336634,.3371287,-.0037128704,-.16185693,.35344827,-.067961141,-.92000002,1.45,0
221,cut_someone_down_to_size,Behaviors,-.48446602,.17330097,.34077671,-.25721452,.26436779,.35922334,-1.3,1.14,1.3200001
223,cut_the_pay_of,Behaviors,-.6732673,.41608912,.12747525,-.50564611,.50287354,-.022653695,-2.29,1.97,.14
1834,cute,Modifiers,.57956731,.19134615,-.057932694,.60100377,.29885057,.0097087622,2.1199999,1.26,.23999999
1075,cutthroat,Identities,-.61624998,.36149999,.44949999,-.41781679,.31896552,.24595472,-1.9400001,1.33,.97000003
1076,cynic,Identities,-.19427083,-.13463542,.058947366,-.28983685,-.20114943,-.025889942,-1.4299999,-.47999999,.13
1835,cynical,Modifiers,-.31733575,-.14470802,-.02390511,-.35257208,-.1637931,-.077669874,-1.6799999,-.34999999,-.029999999
1077,dairy_farmer,Identities,.49648148,.13981481,.20666666,.47553325,.057471253,-.26860839,1.62,.41999999,-.62
224,damn,Behaviors,-.61382979,.14095744,.3180851,-.60351312,.1637931,.33333337,-2.6800001,.79000002,1.24
225,dance_with,Behaviors,.56263739,.28861111,.40961537,.74905896,.36206895,.23948222,2.71,1.48,.94999999
226,dare,Behaviors,-.07062044,.18631387,.30875912,-.06398993,.18390805,.33333337,-.52999997,.86000001,1.24
1078,daredevil,Identities,.04480198,.42450497,.69381189,.19698872,.43678162,.92880261,.50999999,1.74,3.0799999
1836,daring,Modifiers,.24653465,.45519802,.56683171,.38017568,.50862068,.592233,1.24,1.99,2.04
227,date,Behaviors,.54927182,.28567961,.31067961,.63111669,.37643677,.1747573,2.24,1.53,.75
1079,daughter,Identities,.58203125,.073177084,.24765624,.56838143,.24425288,.26213595,1.99,1.0700001,1.02
1080,daughter_in_law,Identities,.35866335,.030940594,.095544554,.38268507,-.0028735732,-.025889942,1.25,.20999999,.13
228,dazzle,Behaviors,.59787232,.51728725,.51728725,.64868253,.52873558,.44012949,2.3099999,2.0599999,1.5700001
1081,deadbeat,Identities,-.68870193,-.53750002,-.55408657,-.63362604,-.80172414,-.53721678,-2.8,-2.5699999,-1.45
1082,deadbeat_dad,Identities,-.78616506,-.51116502,-.44805825,-.75909656,-.38793105,-.31391582,-3.3,-1.13,-.75999999
229,deafen,Behaviors,-.69707447,.2827957,.5561828,-.55081552,.22126436,.44336572,-2.47,.99000001,1.58
230,debase,Behaviors,-.63764703,.093235299,.21352941,-.36260974,.034482751,.0032362717,-1.72,.34,.22
231,debate_with,Behaviors,.27970296,.36386138,.53465348,.35759097,.43390805,.51779938,1.15,1.73,1.8099999
232,debrief,Behaviors,.36388889,.26868686,.12904041,.41781682,.3735632,-.045307416,1.39,1.52,.07
1837,deceitful,Modifiers,-.74455446,-.057425745,-.0405,-.63864487,.089080445,-.17799351,-2.8199999,.52999997,-.34
233,deceive,Behaviors,-.75784314,.025000002,-.02009804,-.64868248,.060344823,-.15533978,-2.8599999,.43000001,-.27000001
1838,decent,Modifiers,.74846941,.42091838,.0038265302,.74905896,.41091952,-.25242716,2.71,1.65,-.56999999
1839,decisive,Modifiers,.56995195,.515625,.28749999,.72647423,.60632181,.33656961,2.6199999,2.3299999,1.25
234,decorate,Behaviors,.35999998,.27894738,.19157894,.39021331,.25574711,.13592236,1.28,1.11,.63
1083,decorator,Identities,.41153845,.21610577,.24735577,.49560854,.16954023,.20388351,1.7,.81,.83999997
235,defame,Behaviors,-.65175003,.04579208,.2670792,-.3977415,.16666666,.25242722,-1.86,.80000001,.99000001
236,defeat,Behaviors,.21403061,.57780612,.50153059,.27478045,.53448272,.3786408,.81999999,2.0799999,1.38
237,defend,Behaviors,.64234692,.58290815,.48163265,.75658721,.75862062,.46278319,2.74,2.8599999,1.64
1084,defendant,Identities,-.0049999999,-.19123711,-.024226805,.10414055,-.15517242,-.11650483,.14,-.31999999,-.15000001
1085,defense_attorney,Identities,.30070755,.49646226,.46438679,.28481808,.52586204,.3980583,.86000001,2.05,1.4400001
1840,defensive,Modifiers,-.125,-.07355769,.25985578,.03387706,.0086206812,.23948222,-.14,.25,.94999999
238,defer_to,Behaviors,-.0038265302,-.061989795,-.19387755,.028858243,.060344823,-.21035595,-.16,.43000001,-.44
1841,defiant,Modifiers,-.1440594,.28935644,.43737623,-.13676283,.21264367,.38834953,-.81999999,.95999998,1.41
239,defile,Behaviors,-.77803028,.11540404,.35176769,-.71643662,.06896551,.28478968,-3.1300001,.46000001,1.09
240,deflate,Behaviors,-.56228071,.15899123,.18230088,-.49811789,.24712645,.10355989,-2.26,1.08,.52999997
1842,deflated,Modifiers,-.61627358,-.61297172,-.57216984,-.49058968,-.52011496,-.6278317,-2.23,-1.59,-1.73
241,defy,Behaviors,-.20120193,.31153846,.3235577,-.23212042,.29310343,.20064726,-1.2,1.24,.82999998
1086,degenerate,Identities,-.62146467,-.36641413,-.026010102,-.33249682,-.49425289,-.22330093,-1.6,-1.5,-.47999999
242,degrade,Behaviors,-.7943182,.098863631,.28806818,-.81430358,.15229884,-.0097087091,-3.52,.75,.18000001
1843,dejected,Modifiers,-.60126263,-.52146465,-.41085857,-.54328728,-.26724139,-.53074431,-2.4400001,-.70999998,-1.4299999
243,delay,Behaviors,-.44480199,.062871285,.032920793,-.41530734,.071839072,-.10679609,-1.9299999,.47,-.12
244,delay_payment_to,Behaviors,-.62291664,-.060263157,-.41145834,-.61355078,-.048850581,-.38187701,-2.72,.050000001,-.97000003
1844,delicate,Modifiers,.21527778,-.23416667,-.46944445,.26725221,-.20114943,-.71197408,.79000002,-.47999999,-1.99
245,delight,Behaviors,.76372546,.56372547,.36421567,.79673779,.58333331,.23300974,2.9000001,2.25,.93000001
1845,delighted,Modifiers,.76813728,.41642156,.35074258,.92471772,.69827586,.37540457,3.4100001,2.6500001,1.37
1087,delinquent,Identities,-.61789775,-.15568182,.30852273,-.50313669,-.43965515,.32038838,-2.28,-1.3099999,1.2
246,delude,Behaviors,-.56569767,.085057475,.081321836,-.36010036,.25287357,-.22330093,-1.71,1.1,-.47999999
247,demand,Behaviors,-.32824999,.33333334,.49116161,-.26725218,.35632184,.44012949,-1.34,1.46,1.5700001
1846,demanding,Modifiers,-.37225276,.25384614,.48324177,-.18695103,.2097701,.57928807,-1.02,.94999999,2
248,demean,Behaviors,-.73021978,.078571431,.28928572,-.59096611,.080459759,.32038838,-2.6300001,.5,1.2
249,demoralize,Behaviors,-.77714288,.086904764,.25238094,-.72898364,.22413792,.1456311,-3.1800001,1,.66000003
250,demote,Behaviors,-.46126375,.41565934,.19725275,-.26725218,.30172414,.071197435,-1.34,1.27,.43000001
1847,demure,Modifiers,.22074468,-.10132979,-.39946237,.23462988,-.057471272,-.38834947,.66000003,.02,-.99000001
251,denigrate,Behaviors,-.68647057,-.032058824,.24285714,-.4504391,.1091954,.17152107,-2.0699999,.60000002,.74000001
252,denounce,Behaviors,-.38320896,.20223881,.29720148,-.40025091,.30747125,.28155345,-1.87,1.29,1.08
1088,dental_assistant,Identities,.4864035,.081798248,.1366228,.42032623,-.0632184,-.051779907,1.4,0,.050000001
1089,dental_hygienist,Identities,.48759124,.17316176,.20492701,.49058971,.18390805,.042071223,1.6799999,.86000001,.34
1090,dentist,Identities,.49313188,.41840661,.26373628,.47553325,.37068963,-.042071171,1.62,1.51,.079999998
253,deny,Behaviors,-.31588542,.25963542,.081770837,-.14930989,.37068963,-.035598677,-.87,1.51,.1
1848,dependable,Modifiers,.77644229,.51971155,.067548074,.87954831,.73563218,-.067961141,3.23,2.78,0
1849,dependent,Modifiers,-.28676471,-.50661767,-.3110294,-.24717689,-.56321841,-.38511324,-1.26,-1.74,-.98000002
254,deport,Behaviors,-.23888889,.51805556,.34416667,-.28481802,.51724136,.27184466,-1.41,2.02,1.05
255,deprave,Behaviors,-.71831393,.17180233,.14680232,-.53575909,.12068965,-.084142365,-2.4100001,.63999999,-.050000001
256,deprecate,Behaviors,-.59840423,.0065789446,.16236842,-.50815552,-.011494259,.10679615,-2.3,.18000001,.54000002
257,depress,Behaviors,-.68349516,-.0019417484,-.14660195,-.7816813,.14080459,-.36893201,-3.3900001,.70999998,-.93000001
1850,depressed,Modifiers,-.73089886,-.56079543,-.64999998,-.77666241,-.63218391,-1,-3.3699999,-1.98,-2.8800001
258,deprive,Behaviors,-.73373789,.22985438,.030882353,-.53074026,.29022989,-.17799351,-2.3900001,1.23,-.34
1091,deputy,Identities,.47623762,.47351485,.31757426,.34002513,.51149422,.19093853,1.08,2,.80000001
259,deride,Behaviors,-.64416665,-.0058333329,.31194445,-.32747802,-.048850581,.14886734,-1.58,.050000001,.67000002
260,desert,Behaviors,-.69166666,-.035937499,-.040885419,-.64868248,.074712634,-.090614863,-2.8599999,.47999999,-.07
261,desire,Behaviors,.34801981,.14925742,-.035148513,.37013805,.16666666,-.093851104,1.2,.80000001,-.079999998
262,desire_sexually,Behaviors,.35510752,.22634408,.23288043,.46549562,.37068963,.34627834,1.58,1.51,1.28
1851,desperate,Modifiers,-.66056699,-.60335052,-.15773197,-.65621078,-.49425289,-.25242716,-2.8900001,-1.5,-.56999999
263,despise,Behaviors,-.52797031,-.072058827,-.016666666,-.46047673,.020114932,-.0032362188,-2.1099999,.28999999,.2
1852,despondent,Modifiers,-.57499999,-.49540818,-.43969071,-.39523208,-.47413793,-.61165041,-1.85,-1.4299999,-1.6799999
264,destroy,Behaviors,-.80028409,.48153409,.54403406,-.86700124,.59195399,.52750814,-3.73,2.28,1.84
265,detain,Behaviors,-.2315,.47299999,.255,-.15934753,.45689651,.084142417,-.91000003,1.8099999,.47
1092,detective,Identities,.41634616,.46225962,.084615387,.48306149,.49137929,-.32686082,1.65,1.9299999,-.80000001
266,deter,Behaviors,-.079040408,.29722223,.21616161,-.20451692,.23850572,.0097087622,-1.09,1.05,.23999999
1853,determined,Modifiers,.71121323,.57499999,.37425926,.77666247,.74999994,.16504858,2.8199999,2.8299999,.72000003
267,detest,Behaviors,-.47944444,-.0030555553,.0175,-.425345,.011494242,.087378666,-1.97,.25999999,.47999999
1093,devil,Identities,-.81800002,.34650001,.31549999,-.79924715,.40229884,.27184466,-3.46,1.62,1.05
1854,devoted,Modifiers,.63255209,.38515624,.0072916667,.80426604,.60344827,-.13915855,2.9300001,2.3199999,-.22
268,diagnose,Behaviors,.44356436,.49059406,.061138615,.37264743,.53160918,-.22977343,1.21,2.0699999,-.5
269,dickerwith,Behaviors,-.20357142,.079870127,.33068183,-.22459218,-.074712649,.22653724,-1.17,-.039999999,.91000003
270,diddle,Behaviors,-.29436621,.0175,.22428571,-.14680047,.06896551,.27831718,-.86000001,.46000001,1.0700001
1094,dietitian,Identities,.4969697,.22070707,.099234693,.46047679,.19540228,-.17152101,1.5599999,.89999998,-.31999999
1855,diffident,Modifiers,-.091666669,-.18322785,-.1948718,.096612319,.09770114,-.26213589,.11,.56,-.60000002
1856,dignified,Modifiers,.68333334,.54952383,-.14333333,.70138019,.64367819,-.20711972,2.52,2.46,-.43000001
1857,diligent,Modifiers,.69318181,.42095959,.18863636,.84943533,.64080459,-.14563105,3.1099999,2.45,-.23999999
1095,dimwit,Identities,-.49239129,-.61222827,-.34456521,-.28481802,-.63218391,-.48867309,-1.41,-1.98,-1.3
271,dine_with,Behaviors,.51632655,.11887755,.057731956,.66624844,.28448275,-.045307416,2.3800001,1.21,.07
