conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A
1786,captivated,Modifiers,1.3323529,.41274509,-.20490196,1.67,1.22,.62
1787,carefree,Modifiers,1.948,1.388,.41999999,1.58,.93000001,-.13
1788,careful,Modifiers,2.6831579,.98315787,-1.3484211,1.91,1.26,-1.42
1789,careless,Modifiers,-2.3118279,-1.1666666,.16956522,-2.4000001,-.97000003,.66000003
1790,caring,Modifiers,3.4745097,2.4058824,-.14019608,3.24,2.75,-.60000002
1791,cautious,Modifiers,2.1634614,.49903846,-1.4817308,2.02,.94,-1.48
1792,charmed,Modifiers,1.7192308,.41346154,.18557693,1.73,1.3200001,.2
1793,charming,Modifiers,2.2103775,1.614151,1.0745283,2.3199999,2.2,.47999999
1794,cheerful,Modifiers,3.0971699,1.8783019,1.5207547,3.0699999,2.1800001,1.58
1795,cheerless,Modifiers,-2.209434,-2.021698,-2.135849,-2.29,-1.25,-2.4200001
1796,childish,Modifiers,-1.5509434,-1.6660377,1.6571429,-1.12,-1.24,2.1800001
1797,clean_cut,Modifiers,1.779,.72100002,-.154,2.01,1.39,-.27000001
1798,clever,Modifiers,2.4979167,1.9,.96145833,2.29,2.3699999,.66000003
1799,clumsy,Modifiers,-1.2346154,-1.2538462,.71057695,-1.04,-1.1900001,1.0700001
1800,cocky,Modifiers,-1.8373737,.21717171,2.2161617,-1.9400001,-.31999999,1.79
1801,cold,Modifiers,-1.6085714,-.85288459,-1.35,-1.8099999,-.69999999,-1.74
1802,communicative,Modifiers,2.7164836,1.9164835,1.7406594,2.6300001,2.54,1.0599999
1803,compassionate,Modifiers,3.1215053,1.7688172,-.16666667,3.1300001,2.46,.18000001
1804,competent,Modifiers,3.1841583,2.2900989,.72475249,2.8099999,2.74,.43000001
1805,competitive,Modifiers,1.3786408,1.8679612,2.368932,1.4299999,1.66,2.04
1806,composed,Modifiers,2.6905661,1.6169811,-1.2714286,2.5799999,2.1700001,-1.4299999
1807,compulsive,Modifiers,-1.1683168,-.90198022,1.0792079,-.64999998,-.20999999,1.8099999
1808,conceited,Modifiers,-2.5196078,-.45544553,.73465347,-2.48,-.36000001,1.05
1809,confident,Modifiers,2.800926,2.4768519,.86203706,2.9200001,3.03,.88
1810,confused,Modifiers,-1.8240385,-1.7346154,-.73557693,-1.66,-1.4299999,-.57999998
1811,conscientious,Modifiers,2.6719999,1.712,-.34,2.1500001,1.58,-.60000002
1812,considerate,Modifiers,3.1086538,1.9798077,-.11634616,3.3499999,2.49,-.54000002
1813,contemptuous,Modifiers,-1.9536083,-.17395833,.70625001,-1.46,-.33000001,.47
1814,contented,Modifiers,2.7946808,1.4967742,-1.0329788,2.3499999,1.7,-.74000001
1815,contrite,Modifiers,-.28160921,-.8551724,-.81839079,.079999998,.20999999,-.51999998
1816,conventional,Modifiers,.72952378,.21238095,-.60571426,.50999999,-.090000004,-.77999997
1817,cool,Modifiers,2.1076088,1.6945652,.62826085,1.6900001,1.46,.61000001
1818,cooperative,Modifiers,2.6504951,1.3178217,.062376235,2.4400001,1.62,-.5
1819,courageous,Modifiers,3.1299999,2.816,1.5779999,2.9300001,3.2,1.26
1820,courteous,Modifiers,3.0903847,1.9134616,-.1298077,3.3199999,2.3599999,-.22
1821,cowardly,Modifiers,-2.3543477,-2.8601449,-1.8746377,-2.27,-2.8,-1.58
1822,coy,Modifiers,-.25730336,-.051685389,-.73370785,.029999999,.059999999,-1.08
1823,crafty,Modifiers,1.37,1.1287129,.33465347,2.02,1.71,.13
1824,crazy,Modifiers,-1.5653465,-.51980197,1.9534653,-.92000002,.029999999,2.03
1825,creative,Modifiers,3.0663366,2.2316833,1.2851485,2.9000001,2.28,.82999998
1826,credible,Modifiers,3.2066667,2.4859259,.10666667,3.0899999,2.95,-.22
1827,critical,Modifiers,-.39081633,.60510206,.99690723,.11,1.35,1.04
1828,crude,Modifiers,-2.1387756,-.51938778,1.3163265,-2.0899999,-.23,1.11
1829,cruel,Modifiers,-3.447,-.0060000052,1.224,-3.47,.5,.55000001
1830,crushed,Modifiers,-2.8673267,-1.6772277,-.84950495,-2.9400001,-.51999998,-1.05
1831,cultivated,Modifiers,2.1525252,1.2683673,-.027551021,1.78,1.6,-.14
1832,cunning,Modifiers,.42159092,1.3181818,.14318182,.72000003,1.77,.16
1833,curious,Modifiers,2.45,1.21,.889,2.25,1.71,.50999999
1834,cute,Modifiers,2.3182693,.76538461,-.23173077,2.1199999,1.26,.23999999
1835,cynical,Modifiers,-1.269343,-.57883209,-.095620438,-1.6799999,-.34999999,-.029999999
1836,daring,Modifiers,.98613858,1.8207921,2.2673268,1.24,1.99,2.04
1837,deceitful,Modifiers,-2.9782178,-.22970298,-.162,-2.8199999,.52999997,-.34
1838,decent,Modifiers,2.9938776,1.6836735,.015306121,2.71,1.65,-.56999999
1839,decisive,Modifiers,2.2798078,2.0625,1.15,2.6199999,2.3299999,1.25
1840,defensive,Modifiers,-.5,-.29423076,1.0394231,-.14,.25,.94999999
1841,defiant,Modifiers,-.57623762,1.1574258,1.7495049,-.81999999,.95999998,1.41
1842,deflated,Modifiers,-2.4650943,-2.4518869,-2.2886794,-2.23,-1.59,-1.73
1843,dejected,Modifiers,-2.4050505,-2.0858586,-1.6434343,-2.4400001,-.70999998,-1.4299999
1844,delicate,Modifiers,.8611111,-.93666667,-1.8777778,.79000002,-.47999999,-1.99
1845,delighted,Modifiers,3.0725491,1.6656862,1.4029703,3.4100001,2.6500001,1.37
1846,demanding,Modifiers,-1.489011,1.0153846,1.9329671,-1.02,.94999999,2
1847,demure,Modifiers,.88297874,-.40531915,-1.5978495,.66000003,.02,-.99000001
1848,dependable,Modifiers,3.1057692,2.0788462,.2701923,3.23,2.78,0
1849,dependent,Modifiers,-1.1470588,-2.0264707,-1.2441176,-1.26,-1.74,-.98000002
1850,depressed,Modifiers,-2.9235954,-2.2431817,-2.5999999,-3.3699999,-1.98,-2.8800001
1851,desperate,Modifiers,-2.6422679,-2.4134021,-.63092786,-2.8900001,-1.5,-.56999999
1852,despondent,Modifiers,-2.3,-1.9816327,-1.7587628,-1.85,-1.4299999,-1.6799999
1853,determined,Modifiers,2.8448529,2.3,1.4970371,2.8199999,2.8299999,.72000003
1854,devoted,Modifiers,2.5302083,1.540625,.029166667,2.9300001,2.3199999,-.22
1855,diffident,Modifiers,-.36666667,-.73291141,-.77948719,.11,.56,-.60000002
1856,dignified,Modifiers,2.7333333,2.1980953,-.57333332,2.52,2.46,-.43000001
1857,diligent,Modifiers,2.7727273,1.6838384,.75454545,3.1099999,2.45,-.23999999
1858,dirty,Modifiers,-1.945631,-1.0728155,-.26990291,-1.51,-.72000003,.33000001
1859,disabled,Modifiers,-1.5206522,-1.4406593,-1.443956,-1.34,-1.23,-1.49
1860,disagreeable,Modifiers,-1.7281554,.052427188,1.031068,-1.36,-.07,1.15
1861,disappointed,Modifiers,-2.2874999,-1.7558824,-1.5014706,-2.4200001,-1.15,-1.39
1862,disapproving,Modifiers,-1.2764151,.5,.18679246,-1.5700001,.46000001,.12
1863,disconcerted,Modifiers,-1.612088,-1.1879121,-.58901101,-1.48,-.61000001,-.18000001
1864,discontented,Modifiers,-2.3793478,-1.6173913,-1.3217391,-2.0599999,-.47999999,-.99000001
1865,discouraged,Modifiers,-2.4772277,-2.0683169,-1.8514851,-2.46,-1.5700001,-1.85
1866,discreet,Modifiers,1.5970297,.50891089,-1.8643564,1.04,.98000002,-2.1300001
1867,disgusted,Modifiers,-2.1125,-.61346155,-.36826923,-2.27,.22,.43000001
1868,disheartened,Modifiers,-2.3261683,-1.8747663,-1.8588785,-2.47,-1.13,-1.66
1869,dishonest,Modifiers,-2.8770001,-.99603963,-.15742575,-3.1400001,-.28,-.25999999
1870,disloyal,Modifiers,-2.9760001,-.26999998,.248,-3.0999999,.07,.1
1871,dismayed,Modifiers,-1.8724489,-1.582653,-1.1214286,-1.9299999,-.63999999,-.77999997
1872,disobedient,Modifiers,-2.0475247,.14257425,1.3207921,-2.0699999,.11,1.2
1873,displeased,Modifiers,-1.951087,-.84130436,-.41098902,-2.0699999,-.31999999,-.69999999
1874,disreputable,Modifiers,-2.4115789,-1.0894737,.35851064,-2.1300001,-.76999998,.86000001
1875,disrespectful,Modifiers,-2.4555557,-.57070708,1.3474747,-3.0599999,-.74000001,1.1
1876,dissatisfied,Modifiers,-2.1626263,-1.7212121,-.86969697,-2.45,-.79000002,-1.47
1877,distant,Modifiers,-1.2307693,-1.0471153,-1.9346154,-1.36,-.059999999,-2.0599999
1878,distressed,Modifiers,-2.4704762,-1.5190476,-.058095243,-2.4300001,-1.28,.60000002
1879,distrustful,Modifiers,-1.572549,-.8509804,-.40784314,-2.21,-.47999999,-.41
1880,disturbed,Modifiers,-2.2448978,-1.4908164,-.11958763,-2.4000001,-.41999999,.23
1881,divorced,Modifiers,-1.356391,-.66390979,.24436091,-1.6900001,-.36000001,.13
1882,dogmatic,Modifiers,-.87058824,.44418603,.82558137,-.11,.31,.70999998
1883,dominant,Modifiers,.24150942,2.6471698,1.9209523,.82999998,2.9000001,1.6799999
1884,domineering,Modifiers,-1.1155555,1.8422222,1.9077778,-1.36,2.29,1.45
1885,doubtful,Modifiers,-.90952379,-1.2019048,-1.1847619,-1.29,-.86000001,-1.21
1886,downhearted,Modifiers,-2.1585858,-1.8080808,-1.9989899,-2.0699999,-1,-1.8
1887,drowsy,Modifiers,-1.3252631,-1.9,-2.7705264,-1.7,-1.22,-2.3599999
1888,drunken,Modifiers,-1.8971153,-1.7826923,1.2057692,-1.3200001,-1.59,1.76
1889,dull,Modifiers,-1.6263736,-1.789011,-2.4802198,-2.02,-2.1199999,-2.5699999
1890,dumb,Modifiers,-2.130841,-2.3289719,-1.5037383,-2.1800001,-2.1300001,-1.41
1891,dutiful,Modifiers,1.5234234,.53243244,.02792793,2.1099999,1.38,-.12
1892,eager,Modifiers,1.5802197,.9978022,1.4967033,1.45,.95999998,1.79
1893,earnest,Modifiers,2.3049018,1.3598039,.10882352,2.3199999,1.42,-.34
1894,easygoing,Modifiers,2.3745098,.60980392,-1.2303922,1.96,.91000003,-.88
1895,eccentric,Modifiers,.97789472,.76842105,1.2684211,1.08,1.16,1.72
1896,ecstatic,Modifiers,2.6930692,1.7069306,2.1811881,2.77,2.27,2.22
1897,educated,Modifiers,3.4273684,2.7642105,.70526314,3.4300001,3.3399999,.40000001
1898,effective,Modifiers,3.0524752,2.3643565,1.1841584,2.9200001,2.8399999,.73000002
1899,efficient,Modifiers,2.9170454,1.9284091,1.0568181,2.99,2.71,1.39
1900,egoistic,Modifiers,-2.1141415,.29090908,1.6949495,-2.1700001,.17,1.4400001
1901,egotistical,Modifiers,-2.267,.588,1.3839999,-1.89,.16,1.4
1902,elated,Modifiers,2.9524271,2.0281553,1.7543689,2.9200001,2.1099999,1.47
1903,elderly,Modifiers,.62277228,-1.1313726,-1.9425743,.57999998,-.73000002,-2.0599999
1904,elegant,Modifiers,2.311579,1.6734042,-.87368423,2.1800001,1.78,-.63999999
1905,embarrassed,Modifiers,-2.0480001,-1.9552239,-.9626866,-2.0899999,-1.35,-.60000002
1906,embittered,Modifiers,-2.2784946,-1.4548388,-.77956986,-1.62,-1.0700001,-.75999999
1907,emotional,Modifiers,.85384613,.14711538,.77307695,0,0,.31
1908,empathetic,Modifiers,2.7923076,1.5817307,-.27596155,2.45,1.62,-.98000002
1909,employed,Modifiers,3.1770833,1.8729167,1.5645833,3.1900001,2.24,.75
1910,empty,Modifiers,-2.7338235,-2.602206,-2.3985295,-3.1900001,-2.01,-2.6300001
1911,energetic,Modifiers,2.6770833,2.1947916,2.6427083,2.8900001,2.5599999,2.78
1912,enraged,Modifiers,-2.4913044,.45053765,2.4043479,-2.5799999,1.34,2.7
1913,enterprising,Modifiers,2.1229167,2.0072916,1.9291667,1.46,1.85,1.05
1914,enthralled,Modifiers,1.6655556,.63146067,.89666665,1.87,1.51,1.35
1915,enthusiastic,Modifiers,2.7752688,2.1021504,2.2483871,2.8499999,2.3499999,2.3099999
1916,entrusting,Modifiers,1.4711341,.85257733,-.37916666,1.8200001,1.5599999,-.44999999
1917,envious,Modifiers,-2.0239131,-1.6,-.6630435,-1.9,-.76999998,-.73000002
1918,erratic,Modifiers,-1.6670455,-.54545456,2.1818182,-1.0599999,-.51999998,1.95
1919,esteemed,Modifiers,2.7391305,2.2608695,.45652175,2.3099999,2.23,.039999999
1920,euphoric,Modifiers,2.7420454,1.9886364,1.3602272,3.02,2.22,1.33
1921,evil,Modifiers,-3.6039217,.71274507,1.222549,-3.4200001,1.12,.62
1922,exasperated,Modifiers,-1.93125,-1.7614583,.029473681,-1.9299999,-1.33,-.20999999
1923,excitable,Modifiers,1.0052632,.85157895,2.5389473,1.62,1.24,2.3199999
1924,excited,Modifiers,2.5525253,1.7686869,2.329293,2.6900001,2.1800001,2.24
1925,experienced,Modifiers,2.7249999,2.2160001,.88300002,3.05,2.71,.69
1926,extravagant,Modifiers,.032692309,1.260577,2.0682693,.37,1.52,2.21
1927,extroverted,Modifiers,1.1742574,1.4029703,2.6287129,1.25,1.63,2.3800001
1928,exuberant,Modifiers,2.3144445,1.7033334,2.2766666,2.3499999,2.1099999,1.7
1929,fair,Modifiers,3.1415842,2.1277227,-.082178213,3.1199999,2.0999999,-.27000001
1930,faithful,Modifiers,2.9130001,1.796,-.45100001,2.9200001,2.3499999,-.74000001
1931,fashionable,Modifiers,1.1145631,.8262136,1.0854369,1.7,1.14,.94999999
1932,fearful,Modifiers,-2.0051019,-2.182653,-.6397959,-2.3699999,-1.04,-.70999998
1933,fed_up,Modifiers,-2.0704081,-1.4734694,.17346939,-2.4200001,-.63999999,.050000001
1934,feminine,Modifiers,1.1131313,.22244897,.023469387,1.02,.68000001,.14
1935,fickle,Modifiers,-1.1542553,-.8073684,-.038947374,-1.2,-1.09,-.059999999
1936,finicky,Modifiers,-1.380198,-.78217822,.36039603,-1.1,-.73000002,.58999997
1937,flamboyant,Modifiers,.26435643,.83762378,2.4990098,.11,.86000001,2.3199999
1938,flexible,Modifiers,2.527451,1.5088235,.4519608,2.3900001,1.4299999,.13
1939,flustered,Modifiers,-1.9694737,-1.6494737,.66842103,-1.53,-.47999999,.63999999
1940,foolish,Modifiers,-2.3688679,-1.8962264,.2971698,-1.99,-1.47,1.11
1941,forgetful,Modifiers,-1.8215686,-1.5784314,-1.3803922,-1.84,-.97000003,-.89999998
1942,forgiving,Modifiers,2.8823528,2.3323529,-.54215688,2.98,2.55,-.58999997
1943,fretful,Modifiers,-1.7307693,-1.6065934,.3945055,-1.25,-1.04,-.0099999998
1944,friendly,Modifiers,3.0178218,1.9019802,1.070297,3.0999999,2.24,.63999999
1945,frivolous,Modifiers,-1.4414141,-.46767676,1.0848485,-.83999997,-.090000004,1.01
1946,frustrated,Modifiers,-2.2297029,-1.619802,.66237622,-2,-.70999998,.81
1947,fun_loving,Modifiers,2.7316833,1.5544554,1.9613861,2.72,1.9,1.54
1948,furious,Modifiers,-1.9303921,.11862744,1.7156863,-1.8200001,.56,1.79
1949,generous,Modifiers,3.1136363,2.2318182,.41136363,3.45,2.6300001,.090000004
1950,gentle,Modifiers,2.7803922,.72450984,-1.5441177,2.4300001,1.0700001,-1.89
1951,giddy,Modifiers,2.0038462,.85865384,1.9125,2.27,1.3099999,2.21
1952,glad,Modifiers,3.1701922,1.9192308,.47019231,3.1700001,2.4100001,.75999999
1953,gleeful,Modifiers,2.4626262,1.479798,1.7242424,2.8299999,2.03,1.79
1954,gloomy,Modifiers,-2.2294118,-1.8441176,-2.1186275,-2.3399999,-1.23,-2.1099999
1955,glum,Modifiers,-2.2097087,-1.9368932,-2.3378642,-2.3299999,-1.6,-2.0799999
1956,good,Modifiers,3.6186814,2.0615385,.62417585,3.4000001,2.3699999,-.23999999
1957,good_natured,Modifiers,3.1877551,1.7556701,.086458333,3.3699999,2.1700001,-.20999999
1958,gossipy,Modifiers,-1.9969388,-.24795918,2.0122449,-2.4000001,-.38,2
1959,gourmet,Modifiers,1.7696078,.97058821,.4107843,1.7,1.16,.28999999
1960,graceful,Modifiers,2.7052083,1.2489583,-.77604169,2.75,1.96,-1.12
1961,grateful,Modifiers,3.0128713,1.7564356,-.15346535,3.1500001,2.28,-.28
1962,greedy,Modifiers,-2.5885966,.12982456,.82300884,-2.45,.28999999,1.09
1963,gregarious,Modifiers,1.4530864,1.2962962,2.0037036,.97000003,1.12,1.33
1964,grief_stricken,Modifiers,-2.351923,-1.2067307,-1.5320388,-2.5899999,-.99000001,-1.85
1965,grouchy,Modifiers,-2.1011112,-.68333334,.0077777682,-2.2,-.68000001,-.49000001
1966,grumpy,Modifiers,-1.9108696,-1.0108695,-.80869567,-2.1800001,-.56999999,-.72000003
1967,guilty,Modifiers,-1.696,-1.174,-1.206,-2.29,-.60000002,-1.14
1968,gullible,Modifiers,-2.1112149,-2.3074765,-1.5607476,-1.55,-1.48,-.69
1969,handsome,Modifiers,2.3649254,1.6246269,.25970149,2.26,2.0999999,.50999999
1970,happy,Modifiers,3.5401962,2.5352941,1.2813725,3.4400001,2.9300001,.92000002
1971,hardworking,Modifiers,3.0805554,2.2768519,2.1092594,2.96,2.5999999,.86000001
1972,hassled,Modifiers,-2.6556702,-1.4239583,1.65567,-2.6300001,-.66000003,1.67
1973,haughty,Modifiers,-2.03,.048750006,.8075,-1.6900001,.0099999998,1
1974,heart_broken,Modifiers,-3.0326734,-1.6425743,-1.8158416,-2.8299999,-.85000002,-1.41
1975,heavy_hearted,Modifiers,-1.5744898,-1.4091836,-1.6132653,-1.3200001,.31,-1.7
1976,helpful,Modifiers,3.2156863,2.1941175,1.1803921,3.29,2.9000001,.46000001
1977,helpless,Modifiers,-2.8910892,-3.1366336,-1.8653466,-2.73,-2.8299999,-1.9400001
1978,hesitant,Modifiers,-.40471697,-1.1698114,-1.845283,-.37,-.89999998,-1.77
1979,homesick,Modifiers,-1.7153846,-1.1125,-1.4634615,-1.73,-.079999998,-1.39
1980,honest,Modifiers,3.342056,2.4452829,.24339622,3.27,2.9300001,.1
1981,honorable,Modifiers,3.3527472,2.6010988,.32111111,3.3399999,2.8599999,-.18000001
1982,hopeful,Modifiers,2.9594059,1.6425743,-.58514851,2.6400001,2.1500001,-.69
1983,hopeless,Modifiers,-3.009804,-2.7882352,-2.3235295,-3.21,-2.3599999,-2.29
1984,horny,Modifiers,1.2776699,.88543689,1.7221154,1.01,1.34,1.55
1985,horrified,Modifiers,-2.4760416,-1.5458333,.87916666,-2.5599999,.13,.75
1986,hostile,Modifiers,-2.6475248,.38217822,2.0020001,-2.7,.62,1.39
1987,hotheaded,Modifiers,-2.7298076,.15384616,2.675,-2.1900001,-.059999999,2.3699999
1988,humane,Modifiers,3.2481482,2.1888888,.35370371,3.03,2.4300001,-.17
1989,humiliated,Modifiers,-2.9465518,-1.9198276,-.82456142,-3.0999999,-1.0599999,.54000002
1990,idealistic,Modifiers,1.7254717,1.0528302,.42830187,1.5599999,1.11,.58999997
1991,ignorant,Modifiers,-2.7776699,-2.4038835,-.95631069,-2.77,-2.0999999,-.12
1992,ill_at_ease,Modifiers,-2.2390475,-1.627619,-1.2442307,-1.91,-.85000002,-1.1900001
1993,imaginative,Modifiers,2.9622221,2.2244444,.59111112,2.71,2.53,.46000001
1994,immature,Modifiers,-2.2970297,-1.6821783,1.3861386,-2.0699999,-1.79,1.4299999
1995,immoral,Modifiers,-2.8647618,.062499993,.78942305,-2.45,-.36000001,.80000001
1996,impatient,Modifiers,-1.7175182,-1.5014598,.84817517,-1.9,-1.04,.98000002
1997,impolite,Modifiers,-2.7942307,-.74903846,.85865384,-2.6700001,-.1,1.33
1998,impractical,Modifiers,-1.9118812,-1.4584159,.28217822,-1.66,-1.1,.47999999
1999,impressionable,Modifiers,.07333333,-.36476189,-.23619047,1.04,.91000003,.22
2000,impulsive,Modifiers,-.95481479,-.21259259,1.7962962,-.5,.25,2.1600001
2001,incompetent,Modifiers,-2.8371134,-2.5402062,-1.2690722,-2.6600001,-2.3399999,-1.03
2002,inconsiderate,Modifiers,-2.6323528,-.80098039,.5598039,-3.05,-.63999999,.72000003
2003,inconspicuous,Modifiers,.46470588,-.32718447,-2.0679612,.5,.33000001,-1.91
2004,incredulous,Modifiers,-.095833331,-.21894737,.14,-.27000001,.050000001,.47
2005,indecent,Modifiers,-2.2666667,-.37078652,.81011236,-2.28,-.66000003,1.29
2006,indecisive,Modifiers,-1.654902,-1.8176471,-1.8137255,-1.47,-1.5599999,-1.28
2007,independent,Modifiers,2.7757008,2.3785048,.89719623,2.6600001,2.6700001,.56999999
2008,indifferent,Modifiers,-.63142854,-.82190478,-1.3942857,-.50999999,-.52999997,-1.4
2009,indignant,Modifiers,-1.1483871,-.38709676,.67526883,-.81,-.17,.38
2010,indolent,Modifiers,-1.553125,-1.140625,-2.0687499,-.67000002,-.57999998,-.1
2011,indulgent,Modifiers,-.23369564,.11413044,.6673913,-.28,0,.54000002
2012,industrious,Modifiers,2.4491072,1.9535714,1.7594595,2.05,2.03,1.48
2013,inexact,Modifiers,-1.2505376,-.94148934,-.38723403,-1.28,-.61000001,-.17
2014,inexperienced,Modifiers,-1.2284313,-2.0019608,-.88627452,-.94,-1.59,-.69
2015,infatuated,Modifiers,.19902913,-.1330097,.25631067,.27000001,-.0099999998,.80000001
2016,inhibited,Modifiers,-1.0744187,-1.7581395,-1.7593024,-1.12,-.74000001,-.83999997
2017,innocent,Modifiers,2.1883495,-.46553397,-1.0033981,1.8200001,.16,-1.1799999
2018,inquisitive,Modifiers,2.5621052,1.2631578,.81263155,2.0899999,1.63,.83999997
2019,insane,Modifiers,-2.668,-1.349,1.35,-1.77,-1.0700001,1.4
2020,insecure,Modifiers,-2.4627659,-2.0968084,-1.6659575,-2.6500001,-1.1799999,-1.55
2021,insensitive,Modifiers,-2.4644232,-.39423075,.14038461,-2.28,-.31,.60000002
2022,insincere,Modifiers,-2.6891088,-1.2,-.66336632,-2.8099999,-.74000001,-.38
2023,intelligent,Modifiers,3.25,2.6617646,.37549019,3.0799999,3.0899999,.64999998
2024,interested,Modifiers,2.632381,1.4466667,1.0390476,2.3699999,1.66,.13
2025,intimidated,Modifiers,-2.5320389,-2.0864077,-.407767,-2.48,-1.29,-.25999999
2026,intolerant,Modifiers,-2.1876287,-.85567009,.47216493,-2.46,-.56,.55000001
2027,intoxicated,Modifiers,-1.1257426,-1.4059405,1.2881188,-.75,-1.12,1.58
2028,introspective,Modifiers,2.0482352,.74588233,-2.077647,1.5700001,1.1900001,-1.16
2029,introverted,Modifiers,.25339806,-.83398056,-2.1504855,.25,-.69999999,-1.8200001
2030,irate,Modifiers,-2.2873683,-.29789475,1.7526315,-2.0799999,.17,1.39
2031,irked,Modifiers,-1.6118811,-1.0841584,.084158413,-2.04,-.47,.34999999
2032,irrational,Modifiers,-2.5150537,-.99569893,1.1333333,-2.5799999,-.87,1.5599999
2033,irritable,Modifiers,-2.1414893,-1.0234042,.96914893,-1.97,-.87,.85000002
2034,irritated,Modifiers,-2.162766,-1.2414894,.8319149,-2.21,-.56,.41
2035,irritating,Modifiers,-2.5376236,-.53168315,1.8029703,-2.6500001,.029999999,2.1700001
2036,jealous,Modifiers,-2.2568421,-1.8442105,.030526308,-2.46,-.85000002,.40000001
2037,jittery,Modifiers,-1.6339806,-1.2495146,1.5815533,-.74000001,-.27000001,2.0999999
2038,joyful,Modifiers,3.2815535,2.2504854,1.6242719,3.51,2.8699999,1.5599999
2039,joyless,Modifiers,-2.5212121,-2.1434343,-2.1949494,-2.8599999,-1.6,-2.1800001
2040,jubilant,Modifiers,2.8534653,1.8514851,2.0663366,2.77,2.2,2.1700001
2041,kind,Modifiers,3.4721153,2.5307691,.024999999,3.45,3.05,-.12
2042,kindly,Modifiers,3.2066038,2.0839622,.17523809,3.24,2.29,-.039999999
2043,knowledgeable,Modifiers,3.2264705,2.6235294,.0088235298,3.22,3.21,.16
2044,lazy,Modifiers,-2.1518867,-2.2283018,-3.0839622,-2.03,-2.0999999,-2.5699999
2045,lenient,Modifiers,1.1894231,.53269231,-.99326921,1.1,.34999999,-1.0599999
2046,light_hearted,Modifiers,2.2392156,.69607842,.20196079,1.8099999,.92000002,.07
2047,lively,Modifiers,2.3009615,1.7567308,2.7067308,2.27,2.04,2.3699999
2048,lonely,Modifiers,-2.3822916,-2.2177083,-2.5374999,-2.72,-1.29,-2.52
2049,lonesome,Modifiers,-2.4147367,-2.0599999,-2.4305263,-2.3699999,-1.4299999,-2.4100001
2050,lost,Modifiers,-2.45,-2.2522223,-.39000002,-2.1900001,-1.36,-.07
2051,loved,Modifiers,3.5699029,2.8640776,.28058252,3.5599999,3.53,.46000001
2052,lovesick,Modifiers,-1.2,-1.3510417,-1.115625,-1.55,-.12,-1.1799999
2053,low,Modifiers,-2.4149532,-2.1747663,-2.4327102,-2.5799999,-1.72,-2.27
2054,lower_class,Modifiers,-1.365625,-2.1989584,-.68958336,-1.27,-2.03,-.75
2055,loyal,Modifiers,3.0769231,2.1105769,-.055769235,3.28,2.8599999,-.63
2056,lucky,Modifiers,2.8188119,1.380198,.53168315,2.6600001,1.34,.55000001
2057,lustful,Modifiers,-.07867647,.1962963,.74117649,-.37,.41,.75
2058,mad,Modifiers,-1.7732673,-.27821782,1.6,-1.77,-.17,1.14
2059,male,Modifiers,1.1205263,1.3,1.2136126,1.6,1.72,.97000003
2060,malicious,Modifiers,-3.1702971,.4892157,1.15,-2.9000001,.75,.75
2061,maniacal,Modifiers,-2.6474748,.60606062,2.6272726,-1.6900001,.70999998,1.62
2062,manic,Modifiers,-1.8951457,-.53495145,2.3019416,-1.62,-.75,1.9400001
2063,manipulative,Modifiers,-2.7404041,.71212119,.54949492,-2.3699999,1.5,-.44
2064,married,Modifiers,1.6408163,.99387753,.65306121,2.1600001,2.1800001,.31
2065,masculine,Modifiers,1.1806818,1.925,1.4318181,1.37,2.1500001,1.27
2066,mature,Modifiers,2.807143,1.9357142,-.67959183,2.6700001,2.49,-.75
2067,mean,Modifiers,-3.204,.19599999,1.51,-2.75,.82999998,1.25
2068,mediocre,Modifiers,-1.2162963,-1.6118518,-1.3644445,-1.67,-1.75,-1.1900001
2069,meek,Modifiers,-.37373737,-2.1170001,-2.4119999,.20999999,-.89999998,-1.92
2070,melancholic,Modifiers,-1.7554456,-1.8752475,-2.5425742,-1.27,-1.3099999,-1.99
2071,mentally_ill,Modifiers,-2.0410526,-2.0831578,-.42842105,-1.95,-1.66,-.87
2072,mentally_retarded,Modifiers,-1.7758242,-2.0472527,-1.1648352,-1.03,-1.4299999,-.73000002
2073,merry,Modifiers,2.7851486,1.5158416,1.9,2.9100001,1.87,1.65
2074,messy,Modifiers,-1.575,-.7852273,-.029545451,-1.8099999,-.89999998,.98000002
2075,methodical,Modifiers,1.9547826,1.4243479,-1.0105263,1.62,1.28,-1.41
2076,middle_aged,Modifiers,.7274074,.36074075,-.49555555,.38,.94,-.57999998
2077,middle_class,Modifiers,1.4175824,.34835166,.51111108,1.11,.47,-.029999999
2078,mischievous,Modifiers,-1.0669903,.34271845,1.1368932,-1.24,.51999998,.059999999
2079,miserable,Modifiers,-3.05,-1.9432693,-1.6278846,-2.97,-1.5,-1.6900001
2080,miserly,Modifiers,-1.6826087,-1.0565218,-1.2130435,-1.8099999,-.55000001,-1.42
2081,mocking,Modifiers,-2.5950494,-.50693071,1.3891089,-1.96,.02,1.2
2082,model,Modifiers,1.7205882,1.2607843,.56470591,1.77,1.5,.28999999
2083,modern,Modifiers,1.433,.97600001,1.467,1.22,1.03,1.3200001
2084,modest,Modifiers,2.2611651,.6737864,-1.284466,2.27,1.27,-1.47
2085,moody,Modifiers,-1.7510204,-1.2346939,-.1632653,-1.77,-.85000002,.34
