Month,Day,Year,Temp
1,0            14,2001,61.9
1,0            15,2001,50.4
1,0            16,2001,46.6
1,0            17,2001,43.5
1,0            18,2001,44.1
1,0            19,2001,53.3
1,0            20,2001,54.5
1,0            21,2001,61.8
1,0            22,2001,62.3
1,0            23,2001,65.2
1,0            24,2001,63.6
1,0            25,2001,49.2
1,0            26,2001,40.4
1,0            27,2001,37.3
1,0            28,2001,39.6
1,0            29,2001,45.9
1,0            30,2001,52.2
1,0            31,2001,56.6
1,1            1,2001,59.9
1,1            2,2001,62.5
1,1            3,2001,52
1,1            4,2001,52.5
1,1            5,2001,42.3
1,1            6,2001,41.5
1,1            7,2001,48.8
1,1            8,2001,53.2
1,1            9,2001,41.3
1,1            10,2001,46.6
1,1            11,2001,42.1
1,1            12,2001,39.5
1,1            13,2001,45.4
1,1            14,2001,52.3
1,1            15,2001,54.4
1,1            16,2001,57
1,1            17,2001,48
1,1            18,2001,49.3
1,1            19,2001,53.1
1,1            20,2001,36.9
1,1            21,2001,38
1,1            22,2001,43.5
1,1            23,2001,46
1,1            24,2001,58.4
1,1            25,2001,55.9
1,1            26,2001,45.3
1,1            27,2001,52.9
1,1            28,2001,40.2
1,1            29,2001,50
1,1            30,2001,51.2
1,2            1,2001,42.8
1,2            2,2001,41.6
1,2            3,2001,46.9
1,2            4,2001,55.2
1,2            5,2001,60.5
1,2            6,2001,53.3
1,2            7,2001,47.2
1,2            8,2001,42.1
1,2            9,2001,38.3
1,2            10,2001,33.7
1,2            11,2001,36.9
1,2            12,2001,43
1,2            13,2001,52.4
1,2            14,2001,47
1,2            15,2001,39.2
1,2            16,2001,40.3
1,2            17,2001,46.8
1,2            18,2001,40.8
1,2            19,2001,38.8
1,2            20,2001,33
1,2            21,2001,31.5
1,2            22,2001,36.1
1,2            23,2001,40.9
1,2            24,2001,26.6
1,2            25,2001,17.8
1,2            26,2001,19.5
1,2            27,2001,22.7
1,2            28,2001,28.1
1,2            29,2001,20.8
1,2            30,2001,15
1,2            31,2001,18.6
1,1,2002,16.2
1,2,2002,19.7
1,3,2002,23.2
1,4,2002,22.7
1,5,2002,30
1,6,2002,32.1
1,7,2002,27.1
1,8,2002,24.2
1,9,2002,36.1
1,10,2002,40.8
1,11,2002,35.3
1,12,2002,32.8
1,13,2002,32.2
1,14,2002,40
1,15,2002,34.7
1,16,2002,31.2
1,17,2002,32.6
1,18,2002,27.3
1,19,2002,26.8
1,20,2002,22.6
1,21,2002,32.7
1,22,2002,37.5
1,23,2002,47.4
1,24,2002,45.8
1,25,2002,32.1
1,26,2002,37.9
1,27,2002,43.9
1,28,2002,49.4
1,29,2002,58.3
1,30,2002,47.9
1,31,2002,44.7
2,1,2002,43
2,2,2002,28
2,3,2002,33.1
2,4,2002,28
2,5,2002,22.5
2,6,2002,28.6
2,7,2002,37.1
2,8,2002,35.9
2,9,2002,43.6
2,10,2002,47
2,11,2002,31.7
2,12,2002,36.5
2,13,2002,31.5
2,14,2002,29.9
2,15,2002,41.7
2,16,2002,37.5
2,17,2002,32.4
2,18,2002,31.1
2,19,2002,42
2,20,2002,50.2
2,21,2002,39.6
2,22,2002,30.9
2,23,2002,29.9
2,24,2002,38.1
2,25,2002,50.7
2,26,2002,35.9
2,27,2002,18.6
2,28,2002,20.8
3,1,2002,33.5
3,2,2002,39.7
3,3,2002,31.8
3,4,2002,11
3,5,2002,29.3
3,6,2002,46
3,7,2002,51.7
3,8,2002,58.2
3,9,2002,56.8
3,10,2002,27.7
3,11,2002,28.4
3,12,2002,40.6
3,13,2002,47.7
3,14,2002,51
3,15,2002,60
3,16,2002,39.2
3,17,2002,36.1
3,18,2002,44.4
3,19,2002,43.6
3,20,2002,43.8
3,21,2002,36
3,22,2002,21.7
3,23,2002,32.2
3,24,2002,39.5
3,25,2002,32.9
3,26,2002,29.7
3,27,2002,30.6
3,28,2002,34.9
3,29,2002,50.1
3,30,2002,45.5
3,31,2002,46.3
4,1,2002,42.5
4,2,2002,55.1
4,3,2002,40.3
4,4,2002,35.1
4,5,2002,36
4,6,2002,32.9
4,7,2002,40
4,8,2002,58.7
4,9,2002,56.6
4,10,2002,46.9
4,11,2002,62
4,12,2002,65.1
4,13,2002,59.9
4,14,2002,59.9
4,15,2002,67.8
4,16,2002,74.2
4,17,2002,72.6
4,18,2002,71.4
4,19,2002,74.3
4,20,2002,61.9
4,21,2002,46.3
4,22,2002,45.7
4,23,2002,43.6
4,24,2002,54.5
4,25,2002,52.5
4,26,2002,48.7
4,27,2002,48.8
4,28,2002,57.3
4,29,2002,43.8
4,30,2002,52.8
5,1,2002,56.6
5,2,2002,57.9
5,3,2002,47.9
5,4,2002,51.1
5,5,2002,58.8
5,6,2002,60.6
5,7,2002,67.2
5,8,2002,62.2
5,9,2002,69.9
5,10,2002,54.9
5,11,2002,55.9
5,12,2002,64.6
5,13,2002,54.9
5,14,2002,53.7
5,15,2002,55.9
5,16,2002,63.2
5,17,2002,54.5
5,18,2002,44.2
5,19,2002,44.2
5,20,2002,45.1
5,21,2002,44.4
5,22,2002,49.1
5,23,2002,60.9
5,24,2002,66.4
5,25,2002,63.9
5,26,2002,57
5,27,2002,65.3
5,28,2002,69
5,29,2002,69.6
5,30,2002,71.5
5,31,2002,74
6,1,2002,73.4
6,2,2002,73.2
6,3,2002,70.6
6,4,2002,78.5
6,5,2002,74.8
6,6,2002,60.7
6,7,2002,58.8
6,8,2002,66.5
6,9,2002,72.3
6,10,2002,76.4
6,11,2002,76.7
6,12,2002,74.6
6,13,2002,71.6
6,14,2002,66.4
6,15,2002,60.6
6,16,2002,63.3
6,17,2002,64.4
6,18,2002,-99
6,19,2002,-99
6,20,2002,-99
6,21,2002,-99
6,22,2002,78.7
6,23,2002,78.4
6,24,2002,79.8
6,25,2002,79.7
6,26,2002,76.2
6,27,2002,74.8
6,28,2002,71.1
6,29,2002,75.7
6,30,2002,78.5
7,1,2002,79.9
7,2,2002,83.1
7,3,2002,82.1
7,4,2002,84
7,5,2002,79.4
7,6,2002,70.9
7,7,2002,74.5
7,8,2002,77.2
7,9,2002,79.6
7,10,2002,75.3
7,11,2002,68.8
7,12,2002,67.4
7,13,2002,70.8
7,14,2002,71
7,15,2002,71.9
7,16,2002,-99
7,17,2002,83.4
7,18,2002,77.8
7,19,2002,76.9
7,20,2002,76.8
7,21,2002,81.8
7,22,2002,83.6
7,23,2002,77.5
7,24,2002,71.6
7,25,2002,73.8
7,26,2002,78.5
7,27,2002,77.8
7,28,2002,82.3
7,29,2002,81.5
7,30,2002,76.4
7,31,2002,79.7
8,1,2002,82.1
8,2,2002,82.5
8,3,2002,81.2
8,4,2002,84.3
8,5,2002,83
8,6,2002,72
8,7,2002,65.9
8,8,2002,67.7
8,9,2002,70.6
8,10,2002,74.2
8,11,2002,77.5
8,12,2002,75.8
8,13,2002,80
8,14,2002,75.5
8,15,2002,74.7
8,16,2002,79
8,17,2002,75.9
8,18,2002,76.5
8,19,2002,73.2
8,20,2002,70.9
8,21,2002,72.2
8,22,2002,79.2
8,23,2002,79.5
8,24,2002,74.2
8,25,2002,72.9
8,26,2002,72.5
8,27,2002,71.8
8,28,2002,71.2
8,29,2002,70
8,30,2002,71.6
8,31,2002,72.6
9,1,2002,74.8
9,2,2002,74.2
9,3,2002,77.9
9,4,2002,71.9
9,5,2002,69.3
9,6,2002,73
9,7,2002,-99
9,8,2002,80.1
9,9,2002,79.5
9,10,2002,78.5
9,11,2002,70.6
9,12,2002,64.5
9,13,2002,67.7
9,14,2002,76.4
9,15,2002,73
9,16,2002,68.4
9,17,2002,65.4
9,18,2002,72.1
9,19,2002,74.7
9,20,2002,73.2
9,21,2002,66.1
9,22,2002,63.7
9,23,2002,56.1
9,24,2002,59.3
9,25,2002,60.2
9,26,2002,62.9
9,27,2002,61.5
9,28,2002,61.7
9,29,2002,63.6
9,30,2002,68
1,0            1,2002,71.8
1,0            2,2002,71.5
1,0            3,2002,74
1,0            4,2002,71.7
1,0            5,2002,60.3
1,0            6,2002,57.4
1,0            7,2002,55.4
1,0            8,2002,49.4
1,0            9,2002,51.8
1,0            10,2002,55.3
1,0            11,2002,62.5
1,0            12,2002,62.5
1,0            13,2002,56.4
1,0            14,2002,43.6
1,0            15,2002,45.7
1,0            16,2002,45.9
1,0            17,2002,41.1
1,0            18,2002,48.4
1,0            19,2002,54.1
1,0            20,2002,42
1,0            21,2002,45.6
1,0            22,2002,50.2
1,0            23,2002,43.8
1,0            24,2002,45.1
1,0            25,2002,42
1,0            26,2002,48.9
1,0            27,2002,46.7
1,0            28,2002,46.2
1,0            29,2002,39.8
1,0            30,2002,37.9
1,0            31,2002,39.9
1,1            1,2002,38.1
1,1            2,2002,34
1,1            3,2002,36.6
1,1            4,2002,40.8
1,1            5,2002,40.9
1,1            6,2002,39.5
1,1            7,2002,40.9
1,1            8,2002,50
1,1            9,2002,56.6
1,1            10,2002,61.9
1,1            11,2002,50.5
1,1            12,2002,39.9
1,1            13,2002,42.2
1,1            14,2002,47.7
1,1            15,2002,45.9
1,1            16,2002,34.2
1,1            17,2002,31.3
1,1            18,2002,32.2
1,1            19,2002,44.8
1,1            20,2002,45.1
1,1            21,2002,45
1,1            22,2002,33.5
1,1            23,2002,33.8
1,1            24,2002,38.8
1,1            25,2002,35
1,1            26,2002,29.7
1,1            27,2002,26.2
1,1            28,2002,26.8
1,1            29,2002,35
1,1            30,2002,37
1,2            1,2002,23.4
1,2            2,2002,32.5
1,2            3,2002,21.6
1,2            4,2002,18.9
1,2            5,2002,23.8
1,2            6,2002,21.3
1,2            7,2002,24.2
1,2            8,2002,30.4
1,2            9,2002,22.3
1,2            10,2002,27.1
1,2            11,2002,31.7
1,2            12,2002,30.2
1,2            13,2002,33.7
1,2            14,2002,33.4
1,2            15,2002,34.5
1,2            16,2002,31.5
1,2            17,2002,28.6
1,2            18,2002,41.8
1,2            19,2002,48.8
1,2            20,2002,39
1,2            21,2002,36.6
1,2            22,2002,38.5
1,2            23,2002,30.4
1,2            24,2002,30
1,2            25,2002,27.5
1,2            26,2002,24.2
1,2            27,2002,22.2
1,2            28,2002,29.8
1,2            29,2002,31.7
1,2            30,2002,41.7
1,2            31,2002,48.2
1,1,2003,34.9
1,2,2003,29.1
1,3,2003,23.2
1,4,2003,25.9
1,5,2003,30.2
1,6,2003,30.1
1,7,2003,25.1
1,8,2003,38.7
1,9,2003,42.7
1,10,2003,30
1,11,2003,18.4
1,12,2003,16.6
1,13,2003,24.5
1,14,2003,21.4
1,15,2003,10.1
1,16,2003,13.3
1,17,2003,14.5
1,18,2003,10.3
1,19,2003,13.9
1,20,2003,24.3
1,21,2003,17.2
1,22,2003,11.1
1,23,2003,7.4
1,24,2003,10.2
1,25,2003,16.7
1,26,2003,19.9
1,27,2003,5.8
1,28,2003,22.8
1,29,2003,30.7
1,30,2003,20.1
1,31,2003,26.9
2,1,2003,33.1
2,2,2003,34.8
2,3,2003,43.1
2,4,2003,35.4
2,5,2003,20.2
2,6,2003,25.1
2,7,2003,22.6
2,8,2003,13.1
2,9,2003,26.4
2,10,2003,28.6
2,11,2003,18.7
2,12,2003,17.8
2,13,2003,19.4
2,14,2003,26.2
2,15,2003,25.4
2,16,2003,17
2,17,2003,21.8
2,18,2003,23.8
2,19,2003,30.5
2,20,2003,28.6
2,21,2003,29
2,22,2003,34
2,23,2003,25.7
2,24,2003,23.8
2,25,2003,11.9
2,26,2003,17.2
2,27,2003,21.5
2,28,2003,26.8
3,1,2003,-99
3,2,2003,33.4
3,3,2003,15.3
3,4,2003,32.9
3,5,2003,36.8
3,6,2003,23.1
3,7,2003,25.1
3,8,2003,38.2
3,9,2003,29.6
3,10,2003,17.5
3,11,2003,27.9
3,12,2003,44.4
3,13,2003,39.3
3,14,2003,32.9
3,15,2003,46.5
3,16,2003,56.8
3,17,2003,59.8
3,18,2003,59.7
3,19,2003,56.7
3,20,2003,56.2
3,21,2003,52.2
3,22,2003,45
3,23,2003,49
3,24,2003,55.2
3,25,2003,58.7
3,26,2003,49.4
3,27,2003,53.2
3,28,2003,63
3,29,2003,42.7
3,30,2003,32.3
3,31,2003,36.2
4,1,2003,55.2
4,2,2003,64.5
4,3,2003,64.5
4,4,2003,64.7
4,5,2003,47.3
4,6,2003,34.1
4,7,2003,41.3
4,8,2003,38.5
4,9,2003,34.7
4,10,2003,39.9
4,11,2003,46.2
4,12,2003,52.8
4,13,2003,47.1
4,14,2003,56.9
4,15,2003,68.5
4,16,2003,69.7
4,17,2003,57.3
4,18,2003,58.3
4,19,2003,61.5
4,20,2003,66.7
4,21,2003,55.7
4,22,2003,44.5
4,23,2003,41.7
4,24,2003,46.8
4,25,2003,51.8
4,26,2003,52.5
4,27,2003,55.6
4,28,2003,62
4,29,2003,64.2
4,30,2003,64.6
5,1,2003,71.3
5,2,2003,60.7
5,3,2003,50
5,4,2003,49.5
5,5,2003,61.3
5,6,2003,69.5
5,7,2003,65.1
5,8,2003,63.8
5,9,2003,67.9
5,10,2003,69.6
5,11,2003,64.6
5,12,2003,54.4
5,13,2003,56.2
5,14,2003,57.5
5,15,2003,58.9
5,16,2003,59.2
5,17,2003,58.6
5,18,2003,61
5,19,2003,65
5,20,2003,67.3
5,21,2003,54.1
5,22,2003,53.4
5,23,2003,55.6
5,24,2003,54.4
5,25,2003,57.3
5,26,2003,59.2
5,27,2003,62.1
5,28,2003,61.8
5,29,2003,61.4
5,30,2003,59.4
5,31,2003,58.8
6,1,2003,53.3
6,2,2003,58.1
6,3,2003,54.6
6,4,2003,54.8
6,5,2003,57.1
6,6,2003,63.5
6,7,2003,65.7
6,8,2003,65.9
6,9,2003,65.1
6,10,2003,68.5
6,11,2003,69.4
6,12,2003,69.4
6,13,2003,70.4
6,14,2003,67.4
6,15,2003,68.8
6,16,2003,69.3
6,17,2003,68.4
6,18,2003,69.5
6,19,2003,69.1
6,20,2003,59.6
6,21,2003,64.4
6,22,2003,69
6,23,2003,72.1
6,24,2003,75.3
6,25,2003,77.1
6,26,2003,76.9
6,27,2003,66.9
6,28,2003,70.1
6,29,2003,73.5
6,30,2003,72.3
7,1,2003,72.6
7,2,2003,73.4
7,3,2003,78
7,4,2003,80.5
7,5,2003,71.8
7,6,2003,74.2
7,7,2003,72.6
7,8,2003,77.8
7,9,2003,71.9
7,10,2003,71.7
7,11,2003,69.4
7,12,2003,67.8
7,13,2003,69.4
7,14,2003,71.6
7,15,2003,72
7,16,2003,72.2
7,17,2003,71.9
7,18,2003,74.6
7,19,2003,70.4
7,20,2003,72
7,21,2003,73.2
7,22,2003,68.8
7,23,2003,66.9
7,24,2003,67.7
7,25,2003,72
7,26,2003,74.5
7,27,2003,76.6
7,28,2003,70.5
7,29,2003,66.8
7,30,2003,69.4
7,31,2003,72.5
8,1,2003,74.3
8,2,2003,73.1
8,3,2003,71.4
8,4,2003,69.7
8,5,2003,68.8
8,6,2003,70.6
8,7,2003,72.5
8,8,2003,70.6
8,9,2003,69.9
8,10,2003,70.6
8,11,2003,70.8
8,12,2003,70.4
8,13,2003,72.6
8,14,2003,77.6
8,15,2003,79
8,16,2003,79.1
8,17,2003,73.9
8,18,2003,67.6
8,19,2003,70
8,20,2003,73.3
8,21,2003,79
8,22,2003,78.1
8,23,2003,71.3
8,24,2003,68.5
8,25,2003,75.2
8,26,2003,78.8
8,27,2003,76.2
8,28,2003,74.9
8,29,2003,76.1
8,30,2003,69.1
8,31,2003,63.9
9,1,2003,67.7
9,2,2003,68.6
9,3,2003,70.2
9,4,2003,67.4
9,5,2003,61
9,6,2003,62.4
9,7,2003,64.4
9,8,2003,67.6
9,9,2003,70
9,10,2003,69.8
9,11,2003,69.2
9,12,2003,66.2
9,13,2003,68.4
9,14,2003,68.3
9,15,2003,66.1
9,16,2003,63.9
9,17,2003,67.2
9,18,2003,63.5
9,19,2003,63.7
9,20,2003,57.2
9,21,2003,62.1
9,22,2003,66.9
9,23,2003,59
9,24,2003,59.1
9,25,2003,62.5
9,26,2003,54.8
9,27,2003,61
9,28,2003,51.8
9,29,2003,47.4
9,30,2003,47.9
1,0            1,2003,48
1,0            2,2003,43.7
1,0            3,2003,48.2
1,0            4,2003,51.4
1,0            5,2003,49.9
1,0            6,2003,51.2
1,0            7,2003,54.3
1,0            8,2003,62.8
1,0            9,2003,61.9
1,0            10,2003,65.4
1,0            11,2003,65.3
1,0            12,2003,64
1,0            13,2003,57.6
1,0            14,2003,55.3
1,0            15,2003,50.7
1,0            16,2003,50.8
1,0            17,2003,49.5
1,0            18,2003,46.6
1,0            19,2003,52.8
1,0            20,2003,56.4
1,0            21,2003,61.6
1,0            22,2003,45.9
1,0            23,2003,44
1,0            24,2003,42.7
1,0            25,2003,54
1,0            26,2003,48.4
1,0            27,2003,40.5
1,0            28,2003,42.5
1,0            29,2003,44.3
1,0            30,2003,53.1
1,0            31,2003,66
1,1            1,2003,61.1
1,1            2,2003,63.6
1,1            3,2003,64.7
1,1            4,2003,63.7
1,1            5,2003,61.1
1,1            6,2003,43.5
1,1            7,2003,37.3
1,1            8,2003,32.3
1,1            9,2003,30.3
1,1            10,2003,39
1,1            11,2003,52.9
1,1            12,2003,57.1
1,1            13,2003,38.2
1,1            14,2003,32
1,1            15,2003,37.9
1,1            16,2003,44.7
1,1            17,2003,48.5
1,1            18,2003,55.8
1,1            19,2003,54.2
1,1            20,2003,46.9
1,1            21,2003,53.1
1,1            22,2003,55
1,1            23,2003,60.9
1,1            24,2003,42.6
1,1            25,2003,28.9
1,1            26,2003,38.1
1,1            27,2003,43
1,1            28,2003,37.5
1,1            29,2003,28.5
1,1            30,2003,38.3
1,2            1,2003,39.4
1,2            2,2003,31.2
1,2            3,2003,29.9
1,2            4,2003,33.2
1,2            5,2003,36
1,2            6,2003,32.9
1,2            7,2003,30.4
1,2            8,2003,32.1
1,2            9,2003,45.1
1,2            10,2003,46.7
1,2            11,2003,34
1,2            12,2003,24
1,2            13,2003,21.8
1,2            14,2003,27
1,2            15,2003,27.3
1,2            16,2003,37
1,2            17,2003,27.3
1,2            18,2003,25.2
1,2            19,2003,26.8
1,2            20,2003,24.3
1,2            21,2003,28.2
1,2            22,2003,41
1,2            23,2003,44.1
1,2            24,2003,30.8
1,2            25,2003,24.3
1,2            26,2003,28.8
1,2            27,2003,32.7
1,2            28,2003,41.4
1,2            29,2003,47.9
1,2            30,2003,35.9
1,2            31,2003,37.5
1,1,2004,37.1
1,2,2004,48.1
1,3,2004,56
1,4,2004,39.3
1,5,2004,32.2
1,6,2004,16.5
1,7,2004,16.1
1,8,2004,23.3
1,9,2004,23.8
1,10,2004,13.8
1,11,2004,24.3
1,12,2004,35.8
1,13,2004,31.2
1,14,2004,28.8
1,15,2004,23.2
1,16,2004,19.8
1,17,2004,24.3
1,18,2004,29.3
1,19,2004,17.8
1,20,2004,16.3
1,21,2004,20.5
1,22,2004,23.5
1,23,2004,10
1,24,2004,20.6
1,25,2004,11.1
1,26,2004,20.5
1,27,2004,26
1,28,2004,13.9
1,29,2004,13.7
1,30,2004,6.4
1,31,2004,-0.8
2,1,2004,11.3
2,2,2004,25.6
2,3,2004,32.8
2,4,2004,22.8
2,5,2004,26.6
2,6,2004,33.8
2,7,2004,26.2
2,8,2004,22.8
2,9,2004,30.1
2,10,2004,31.8
2,11,2004,26.1
2,12,2004,31.9
2,13,2004,23.4
2,14,2004,26.3
2,15,2004,24.9
2,16,2004,18.9
2,17,2004,26.3
2,18,2004,29
2,19,2004,41.1
2,20,2004,47.6
2,21,2004,34.7
2,22,2004,34
2,23,2004,36.5
2,24,2004,36.3
2,25,2004,31
2,26,2004,32.8
2,27,2004,35
2,28,2004,37.8
2,29,2004,46
3,1,2004,50.4
3,2,2004,51.2
3,3,2004,43
3,4,2004,46.8
3,5,2004,62.2
3,6,2004,47.2
3,7,2004,41.2
3,8,2004,35.2
3,9,2004,33.8
3,10,2004,32.7
3,11,2004,39.2
3,12,2004,24.3
3,13,2004,26.8
3,14,2004,38.9
3,15,2004,38.9
3,16,2004,32.2
3,17,2004,27.9
3,18,2004,31.4
3,19,2004,35
3,20,2004,46.7
3,21,2004,35.5
3,22,2004,25.6
3,23,2004,34
3,24,2004,50.6
3,25,2004,61
3,26,2004,62.4
3,27,2004,58.8
3,28,2004,60.9
3,29,2004,56
3,30,2004,48.4
3,31,2004,43.4
4,1,2004,39
4,2,2004,42.6
4,3,2004,45.4
4,4,2004,39.3
4,5,2004,34.1
4,6,2004,45.4
4,7,2004,56.8
4,8,2004,55.2
4,9,2004,50.8
4,10,2004,48.7
4,11,2004,48.7
4,12,2004,41.4
4,13,2004,37
4,14,2004,42.4
4,15,2004,53
4,16,2004,60.4
4,17,2004,66.4
4,18,2004,70.9
4,19,2004,69.9
4,20,2004,58.8
4,21,2004,63.3
4,22,2004,54.8
4,23,2004,50.9
4,24,2004,54.6
4,25,2004,62
4,26,2004,54.7
4,27,2004,45.2
4,28,2004,49.2
4,29,2004,64.5
4,30,2004,62.7
5,1,2004,64.8
5,2,2004,47
5,3,2004,43.3
5,4,2004,46.8
5,5,2004,58
5,6,2004,66.6
5,7,2004,64.2
5,8,2004,61.5
5,9,2004,73.6
5,10,2004,73.9
5,11,2004,71.6
5,12,2004,73.6
5,13,2004,71.6
5,14,2004,69.7
5,15,2004,55.2
5,16,2004,57.9
5,17,2004,66.2
5,18,2004,70
5,19,2004,67.9
5,20,2004,72
5,21,2004,76.5
5,22,2004,74.8
5,23,2004,76
5,24,2004,72.2
5,25,2004,68.8
5,26,2004,66.5
5,27,2004,66.2
5,28,2004,65.8
5,29,2004,61.3
5,30,2004,64.7
5,31,2004,68.4
6,1,2004,65.5
6,2,2004,63.9
6,3,2004,62.9
6,4,2004,64.3
6,5,2004,62.9
6,6,2004,67.2
6,7,2004,71.5
6,8,2004,76.8
6,9,2004,79.3
6,10,2004,72.7
6,11,2004,70.8
6,12,2004,67.7
6,13,2004,72.6
6,14,2004,74.8
6,15,2004,76.8
6,16,2004,73.3
6,17,2004,77.5
6,18,2004,75.6
6,19,2004,70.1
6,20,2004,61.2
6,21,2004,68.2
6,22,2004,71.6
6,23,2004,65.7
6,24,2004,70.8
6,25,2004,64.2
6,26,2004,63.1
6,27,2004,66.1
6,28,2004,68.4
6,29,2004,65.8
6,30,2004,69.8
7,1,2004,73.2
7,2,2004,81.3
7,3,2004,76.2
7,4,2004,77.1
7,5,2004,76.4
7,6,2004,76.2
7,7,2004,74.2
7,8,2004,69.2
7,9,2004,72.6
7,10,2004,76.3
7,11,2004,76.4
7,12,2004,76.6
7,13,2004,77
7,14,2004,75
7,15,2004,69
7,16,2004,70.4
7,17,2004,67.7
7,18,2004,68.9
7,19,2004,69.3
7,20,2004,72.7
7,21,2004,76.6
7,22,2004,77.6
7,23,2004,74.2
7,24,2004,65.2
7,25,2004,63.7
7,26,2004,63.1
7,27,2004,62.2
7,28,2004,64.1
7,29,2004,67.8
7,30,2004,72.5
7,31,2004,74.2
8,1,2004,72.7
8,2,2004,74.8
8,3,2004,77
8,4,2004,73.5
8,5,2004,67.7
8,6,2004,62.5
8,7,2004,63.6
8,8,2004,68.3
8,9,2004,70
8,10,2004,72.7
8,11,2004,63.9
8,12,2004,59.4
8,13,2004,59.1
8,14,2004,62.7
8,15,2004,62.7
8,16,2004,62.5
8,17,2004,68.2
8,18,2004,72.2
8,19,2004,76.8
8,20,2004,68.1
8,21,2004,63.6
8,22,2004,66.4
8,23,2004,71.4
8,24,2004,73.5
8,25,2004,75.4
8,26,2004,74.6
8,27,2004,77.3
8,28,2004,77.5
8,29,2004,71.1
8,30,2004,67.4
8,31,2004,66.5
9,1,2004,68.5
9,2,2004,69.9
9,3,2004,72.4
9,4,2004,73
9,5,2004,74
9,6,2004,74.1
9,7,2004,70.3
9,8,2004,65.2
9,9,2004,65.2
9,10,2004,64.4
9,11,2004,66.2
9,12,2004,69
9,13,2004,70.9
9,14,2004,71.2
9,15,2004,71.3
9,16,2004,73.8
9,17,2004,64.2
9,18,2004,59
9,19,2004,58.8
9,20,2004,62.5
9,21,2004,64.4
9,22,2004,68.3
9,23,2004,70.4
9,24,2004,71.7
9,25,2004,69.4
9,26,2004,60.6
9,27,2004,59.8
9,28,2004,63.3
9,29,2004,53.2
9,30,2004,54.1
1,0            1,2004,59.1
1,0            2,2004,61.3
1,0            3,2004,50.5
1,0            4,2004,56.1
1,0            5,2004,46.9
1,0            6,2004,52.7
1,0            7,2004,57.7
1,0            8,2004,62.2
1,0            9,2004,65.2
1,0            10,2004,54.4
1,0            11,2004,50.5
1,0            12,2004,50
1,0            13,2004,53.7
1,0            14,2004,52.9
1,0            15,2004,49.2
1,0            16,2004,45
1,0            17,2004,43.9
1,0            18,2004,43.6
1,0            19,2004,47.3
1,0            20,2004,53.7
1,0            21,2004,52.6
1,0            22,2004,50.1
1,0            23,2004,55.6
1,0            24,2004,59
1,0            25,2004,54.6
1,0            26,2004,56.6
1,0            27,2004,56.7
1,0            28,2004,53.3
1,0            29,2004,65.8
1,0            30,2004,70.1
1,0            31,2004,55.5
1,1            1,2004,50.4
1,1            2,2004,60.6
1,1            3,2004,46.4
1,1            4,2004,48.7
1,1            5,2004,43.1
1,1            6,2004,46.6
1,1            7,2004,54
1,1            8,2004,40
1,1            9,2004,36.7
1,1            10,2004,44.4
1,1            11,2004,48.2
1,1            12,2004,41.3
1,1            13,2004,35.6
1,1            14,2004,36.6
1,1            15,2004,40.1
1,1            16,2004,45.1
1,1            17,2004,50.1
1,1            18,2004,57.1
1,1            19,2004,56.7
1,1            20,2004,54.6
1,1            21,2004,47.4
1,1            22,2004,44.4
1,1            23,2004,48.6
1,1            24,2004,52.4
1,1            25,2004,34.7
1,1            26,2004,34.1
1,1            27,2004,46.2
1,1            28,2004,38.2
1,1            29,2004,34.4
1,1            30,2004,40
1,2            1,2004,40
1,2            2,2004,34
1,2            3,2004,33.7
1,2            4,2004,36.1
1,2            5,2004,41.7
1,2            6,2004,47.1
1,2            7,2004,54.6
1,2            8,2004,43.1
1,2            9,2004,40
1,2            10,2004,45.1
1,2            11,2004,36.8
1,2            12,2004,35.7
1,2            13,2004,32.9
1,2            14,2004,25.4
1,2            15,2004,24.2
1,2            16,2004,29.5
1,2            17,2004,30.7
1,2            18,2004,30.6
1,2            19,2004,23.5
1,2            20,2004,7.2
1,2            21,2004,29.4
1,2            22,2004,27
1,2            23,2004,18.3
1,2            24,2004,4.7
1,2            25,2004,3.1
1,2            26,2004,19.1
1,2            27,2004,12.3
1,2            28,2004,21.5
1,2            29,2004,38.7
1,2            30,2004,41.1
1,2            31,2004,50.7
1,1,2005,48.1
1,2,2005,50.9
1,3,2005,55.8
1,4,2005,42.5
1,5,2005,36.3
1,6,2005,33.5
1,7,2005,29
1,8,2005,32.6
1,9,2005,35.7
1,10,2005,37.8
1,11,2005,41.6
1,12,2005,58.2
1,13,2005,59.3
1,14,2005,29.7
1,15,2005,21.1
1,16,2005,18.8
1,17,2005,7.5
1,18,2005,6.1
1,19,2005,23.9
1,20,2005,25.4
1,21,2005,15.3
1,22,2005,19.4
1,23,2005,6.2
1,24,2005,12.6
1,25,2005,27.8
1,26,2005,35.5
1,27,2005,14.9
1,28,2005,13.3
1,29,2005,27.4
1,30,2005,30
1,31,2005,19.1
2,1,2005,21.8
2,2,2005,22.7
2,3,2005,27.9
2,4,2005,31.6
2,5,2005,36.3
2,6,2005,39.1
2,7,2005,44.7
2,8,2005,45.2
2,9,2005,35.6
2,10,2005,27.5
2,11,2005,24.9
2,12,2005,35.9
2,13,2005,37.6
2,14,2005,46.4
2,15,2005,47.6
2,16,2005,39.7
2,17,2005,28.2
2,18,2005,22.2
2,19,2005,23.9
2,20,2005,34.9
2,21,2005,42.5
2,22,2005,35
2,23,2005,30.3
2,24,2005,27.8
2,25,2005,24.4
